x,y
-0.27720267,0.15008149
0.8037755,-0.39714032
-0.7664935,0.6422521
0.084487215,0.27811712
-0.73206156,-0.6812385
-0.5327503,0.42120978
-0.023168867,-0.99973154
-0.73442644,0.12784137
0.8350202,-0.48509243
0.45873946,-0.49829465
0.22978851,-0.77229846
-0.29871243,-0.17020462
0.029001664,-0.16781111
-1.4805456e-08,-7.025064e-05
0.9969997,0.054693103
-0.39957508,0.64587885
0.6299421,-0.48281989
0.03409523,0.18147382
-0.12249346,0.9924693
-0.0085293325,0.0048087635
-0.2527674,0.8943159
-0.9990097,0.044492308
-0.09063928,-0.12231846
0.6638238,0.4724
-0.13777918,0.17367744
-0.10572516,-0.14408576
1.0,-1.6445685e-05
0.34472534,-0.9387036
0.22010632,-0.8768571
-0.0028444126,-0.030679774
0.9901272,0.13292997
0.761978,-0.647603
0.013160352,0.010076368
-0.08714436,-0.1505844
0.48063752,0.8769194
0.43127453,0.49525428
-0.017404394,-0.011513192
0.39542955,0.7603262
0.55572563,0.49688494
0.899608,0.3005219
-0.011533078,-0.011612405
0.99987227,0.011300822
0.9647407,0.18443453
0.86910933,0.33728075
0.20501257,-0.7705355
-0.29683748,-0.17080753
0.8651467,0.5015189
0.8932761,0.30876192
-0.49309385,0.7564285
-0.7640391,0.6451699
0.9840797,0.17772776
-0.9872493,0.15918171
0.99999946,-0.000984767
0.99106646,-0.1333688
-0.4179983,0.101047136
-0.985994,-0.16678086
-0.020148544,-0.8618681
-0.028665148,-0.011719986
-0.14296937,-0.62228215
-0.99996656,-0.008175072
-0.49753624,0.8674432
-0.99837863,0.056922216
0.25018936,-0.43312198
0.8673269,-0.3392211
-0.27760512,-0.96069527
0.54804105,0.8364514
0.8750788,-0.48398054
0.99943054,-0.023856876
0.0021113474,-0.045900866
-0.09035726,0.035379484
0.63941145,0.76886475
0.93422484,0.3566846
-0.73714375,-0.12163235
4.5149584e-08,0.00021248432
0.9958526,-0.090981215
0.0022992513,0.047895353
0.9732652,0.16130733
-0.26066592,0.96542907
0.99387026,0.07805251
-0.28097478,-0.7492316
-0.22309756,-0.7000336
0.5233897,0.82795364
0.09760706,-0.2967826
-0.7288286,-0.14009428
-2.0703415e-05,-0.0026269322
-0.93077624,-0.36558932
0.9998782,-0.014803561
0.04812764,0.0012524417
0.99689144,0.07473588
-0.3023812,0.27374998
0.15363957,0.98812693
0.6229433,0.4846493
0.9999498,-0.009506872
0.99275553,-0.084805705
-0.9999859,-0.0053150523
0.99774814,0.067071706
0.025024448,0.7271786
-0.5587104,-0.305978
0.06574311,-0.87577784
0.16536966,-0.37151384
-0.9999886,0.004769515
0.27873734,-0.86942536
-0.13261467,0.17200333
0.9995052,-0.022237796
0.22753333,-0.9366093
-0.25028586,0.96817195
-0.027491122,-0.99962205
-0.027615467,-0.09251153
0.8617063,-0.47870952
-0.21833956,0.41161093
0.0011263798,0.033542674
-0.56249994,-0.24176621
-0.09124498,0.15308256
-0.9991636,0.040890407
-0.008399095,0.008150684
0.6897898,0.46257955
0.4283255,-0.4948361
-0.0021318353,0.0041272095
0.9811698,0.18934667
-0.35338807,0.14653696
0.503478,-0.79858685
0.97181374,-0.22341703
-0.12905,0.8291747
-0.07096461,-0.84882975
0.9337949,-0.3183122
0.00439085,-0.06611785
-0.8296458,-0.5582901
0.74055,-0.4383329
0.99676454,0.056788832
0.99352914,0.113577664
0.96515995,0.18337455
0.99468875,0.10292836
-0.123853356,-0.17841564
0.9775395,0.20659487
-0.980438,0.14001766
-0.47513598,0.03819389
0.48916864,0.80527544
-0.062416643,0.13236806
0.12922038,-0.3354437
0.98048216,0.19660822
0.44124854,0.49653625
0.030193161,0.17111848
0.19209266,-0.8788839
-0.08631235,0.0140230255
0.58124727,0.49335474
-0.60928,-0.79295516
0.12777358,0.99180335
-0.20417649,0.26651758
-0.7161212,0.69797593
0.013717095,-0.11631396
0.0037885515,0.0024256245
0.98765767,-0.110408366
0.005125155,-0.0714065
-0.00095980364,-0.017864767
-0.032542624,0.01259315
0.17882915,-0.3832092
-0.9901875,-0.13974492
-0.095560886,0.04458548
-0.8985896,0.43879
0.0024992886,0.049930375
0.02141714,-0.14477032
-0.99822384,-0.059575137
-0.2867368,-0.54204845
0.93057984,0.32558915
0.18647687,-0.7685935
0.3672404,-0.4820528
0.9980979,0.0616485
-0.55082667,0.537895
0.99664825,-0.0818061
0.011423549,0.10626877
0.17542572,0.86501646
0.17941545,0.944105
0.99904513,0.030886134
-0.519953,0.038913537
0.37221557,-0.48339543
-0.48615286,0.8738738
-0.1039427,-0.06315644
0.00012547938,-0.011201055
-0.47704723,0.5418371
0.999986,0.00473048
0.5239367,0.8517572
0.98316306,-0.12866017
-0.08860886,0.15149163
-0.50363487,-0.006421184
0.37603456,-0.48438886
0.39634645,-0.918101
0.23650514,0.9716302
-0.15970448,-0.17934217
0.5298716,-0.7853783
-0.4633447,0.053544544
-0.38678113,-0.43181145
-0.985994,0.16678086
-0.5551076,0.1544861
-0.747785,-0.66394097
-0.42828715,-0.6121646
-0.27381736,-0.6169713
-0.002009975,-0.025817653
-0.70446706,-0.7097367
-0.5406549,-0.093764715
-0.96421343,0.26512724
-0.55351186,0.1456767
0.99968606,0.017714981
-0.1811129,-0.7416289
0.99431384,0.0952048
-0.99992275,-0.012427965
0.044183474,-0.99902344
0.99832416,0.04090305
0.5409691,-0.4983187
-0.0007030069,0.01529427
0.83437383,0.37174472
-0.15549001,-0.8184189
-0.5384254,-0.08670713
0.9020364,0.29726535
0.97972,-0.14095642
0.9993461,0.02556364
-0.9006081,-0.30698603
0.022154368,0.14718543
0.026461322,0.03673772
-0.11961473,0.12842725
0.9985888,0.053107075
0.95892733,0.19845837
-0.9851094,0.17192881
0.09251079,-0.28974566
-0.9881035,0.15379043
-0.685168,0.72838503
-0.7418402,0.4147309
-0.16401471,0.8146948
-0.05112302,0.854365
-0.6828715,-0.7305385
0.9987232,0.045179613
0.034467902,0.1824277
-0.22587179,0.18407494
0.07642181,-0.03566756
-0.815392,0.5789092
-0.43359897,0.086475365
-0.99974525,-0.02257018
0.87011766,0.49284402
-0.07509733,0.80902463
0.02856586,-0.009997153
-0.100326486,-0.054460745
0.56061804,-0.768501
-0.49587497,-0.0069921627
0.96504635,0.00092318177
-0.5235517,0.37716138
-0.12529993,-0.2093208
-0.7288019,0.4167738
-0.05083163,0.12149549
0.111798555,0.31511846
0.42376158,0.82603616
0.9171079,0.37697324
0.36539504,-0.900177
0.6884784,-0.46311542
-0.12859452,0.2574462
-0.98705584,-0.16037701
-0.023168867,0.99973154
0.85944617,0.50023925
-0.9706657,0.24043308
0.53463864,-0.8450808
0.9998101,-0.01377848
